,LDA_Topic_0,LDA_Topic_1,LDA_Topic_2,LDA_Topic_3,LDA_Topic_4,LDA_Topic_5,LDA_Topic_6,LDA_Topic_7,LDA_Topic_8,LDA_Topic_9,LDA_Topic_10,LDA_Topic_11,LDA_Topic_12,LDA_Topic_13,LDA_Topic_14,LDA_Topic_15,LDA_Topic_16,LDA_Topic_17,LDA_Topic_18,LDA_Topic_19,LDA_Topic_20,LDA_Topic_21,LDA_Topic_22,LDA_Topic_23,LDA_Topic_24,LDA_Topic_25,LDA_Topic_26
승리,4.0935806e-06,3.136829e-06,6.2932213e-06,6.377253e-06,0.0023798055,1.0049207e-05,6.191917e-06,4.5900333e-06,5.950648e-06,0.0004990032,7.961596e-06,1.1065884e-05,1.1554461e-05,4.8489437e-06,7.984767e-06,1.0623076e-05,3.6671083e-06,8.1659855e-06,7.506188e-06,1.0956965e-05,4.023956e-06,0.00039146363,8.900235e-06,1.0082078e-05,0.00027469202,2.532316e-06,3.991839e-05
시도,8.519685e-05,0.00067004573,0.0011781615,1.4983823e-05,0.0019592184,3.1018495e-05,0.00043201723,0.00030048474,0.0013800821,0.0010689693,0.0009665182,1.6734706e-05,3.6361726e-05,0.00019101128,1.1049646e-05,0.00043662734,0.00031736118,0.00014839812,3.3522225e-05,5.0657385e-05,0.0013211617,0.0019005784,0.0008618424,0.0011349114,0.0003928251,0.0006981696,4.5240955e-05
언론,0.00076117995,0.0004594562,7.0618503e-06,8.330852e-06,0.0018184255,0.0005591681,7.5675184e-06,3.134482e-05,0.0003020527,0.0022351823,0.00070132135,1.2324429e-05,1.2554142e-05,5.9568692e-06,1.8590594e-05,0.00020155117,3.8175076e-06,0.0002906897,1.1863675e-05,1.3315189e-05,5.361943e-06,7.9454185e-06,1.52403445e-05,1.0711313e-05,5.6355977e-05,3.6806175e-06,3.997038e-05
여부,0.001295587,0.00034295575,9.944402e-06,0.00061946484,0.0015097391,1.401608e-05,2.9107285e-05,0.00044248658,0.0023366825,5.0578663e-05,0.0005191459,1.4616746e-05,1.6337663e-05,9.5893765e-06,1.9443636e-05,8.343423e-05,0.0008350389,0.00060423114,1.0368104e-05,1.9358084e-05,4.851454e-06,1.1319802e-05,7.5980926e-05,1.2265349e-05,6.422966e-05,5.5079977e-06,4.688442e-05
연구소,0.00080669613,0.00095886545,0.00020956986,8.335139e-05,0.0019115176,1.6609589e-05,1.1577718e-05,7.3889923e-06,0.0005193768,0.003057907,1.1650052e-05,1.5231948e-05,0.00011634494,0.000564693,6.386098e-05,2.2666958e-05,2.1375725e-05,0.00013006516,2.1830794e-05,0.000248658,1.4890552e-05,0.00019943524,2.4144656e-05,1.5232354e-05,0.00023055196,0.00028482833,0.0015924433
오픈소스,1.8942717e-05,0.0008153409,0.019620636,0.0013960986,0.0022916629,2.7740512e-05,0.0001625221,4.832109e-05,8.4236535e-06,2.4836629e-05,1.164055e-05,9.508368e-05,1.8134846e-05,0.00020258696,0.00032947748,0.00022932931,3.8426315e-06,6.0061597e-05,3.529256e-05,0.001318928,4.3891205e-06,1.186607e-05,2.230409e-05,0.00037537457,1.1845108e-05,1.0413837e-05,3.959047e-05
우위,0.00026685506,0.00028129495,6.8201034e-06,1.3721134e-05,0.0022562463,1.1704191e-05,6.241579e-05,5.009667e-06,6.5452705e-06,6.975518e-06,0.00018762134,1.2600745e-05,3.8644346e-05,5.4889683e-06,8.339236e-06,9.43087e-06,3.7547381e-06,0.00042131328,5.4134944e-05,1.1672143e-05,3.6310141e-06,0.0009176248,8.796544e-06,9.43958e-05,6.572981e-05,0.00033712081,4.337475e-05
움직,0.00016065175,3.0599424e-06,6.454238e-06,0.00017465636,0.0010010011,1.1501218e-05,5.8982846e-06,5.994196e-06,0.00029596954,6.4262026e-06,7.96616e-06,1.2294487e-05,1.236536e-05,5.509996e-06,0.0012116723,0.000272923,3.982516e-06,5.1855237e-05,7.827259e-06,1.0949116e-05,8.710015e-05,0.00011308389,7.671225e-06,1.7101253e-05,5.3320305e-06,3.188928e-06,3.786404e-05
위험성,0.00010290019,0.00028069995,6.8752292e-06,6.8394456e-06,0.0011008244,1.3081581e-05,6.185678e-06,4.9397586e-06,6.157519e-06,6.0459765e-06,0.0015279148,1.13233455e-05,1.8504616e-05,4.921912e-06,8.364203e-06,0.0007362274,6.5731697e-06,5.8077883e-05,1.1930013e-05,1.1175106e-05,6.5911613e-06,2.0299685e-05,2.4255103e-05,1.2068442e-05,7.3871333e-06,2.7478522e-06,4.0631297e-05
유출,1.5126661e-05,0.000103423656,1.0275585e-05,0.0014399218,0.0024077732,1.3306939e-05,0.0003372506,0.0025075,0.0010074539,1.9633382e-05,1.2760645e-05,1.1618084e-05,1.6816648e-05,2.5999603e-05,1.6400249e-05,1.1426216e-05,3.6780534e-06,2.1273889e-05,1.8804758e-05,1.5423571e-05,9.541615e-06,1.0627801e-05,2.955181e-05,0.00051774015,8.138039e-06,1.4462656e-05,0.0020719813
이력서,3.980502e-06,3.0194342e-06,6.3784296e-06,6.5209842e-06,0.0020066064,1.0120353e-05,6.0362295e-06,4.523118e-06,5.961957e-06,7.053875e-06,8.591203e-06,1.0811988e-05,9.187241e-06,6.0772004e-06,7.673054e-06,9.22917e-06,9.524442e-05,3.601007e-06,7.4147474e-06,1.104485e-05,0.000104911574,3.8827943e-06,7.4724658e-06,0.00084350083,0.00030968146,2.3646912e-06,3.8013193e-05
인터넷,0.00080450764,0.0021676654,1.3911342e-05,0.0018964652,0.0020032553,2.1959597e-05,0.0002786842,1.5773348e-05,0.00092877116,0.00037984003,0.0010746464,0.0006294763,5.911596e-05,6.8005397e-06,8.857654e-06,0.00070335006,3.2901837e-05,0.0016318262,0.00012506166,0.00048776533,0.0014751282,0.00027849068,0.0001477937,0.00083320675,0.001435723,0.00041706843,0.0030723477
일자리,0.000671974,0.0018280986,1.0634455e-05,2.142368e-05,0.001129264,2.560619e-05,0.00049292983,6.527144e-06,8.101922e-06,0.0016439505,0.010161236,1.5239763e-05,6.430034e-05,0.00019889616,9.617796e-06,2.0844886e-05,6.8823474e-06,0.0007649183,9.239841e-06,1.8664266e-05,6.517637e-05,0.004409981,1.5041786e-05,2.132559e-05,0.00067725463,6.053486e-06,7.1489274e-05
입장,7.974359e-05,0.0006045603,1.9609364e-05,3.6882542e-05,0.0010228781,2.8018352e-05,0.0007887327,0.00082046736,0.002482396,2.69278e-05,0.0024233512,6.060557e-05,0.00096739957,8.3476e-05,4.644914e-05,0.0011510985,0.00016243641,0.0021064961,9.414635e-05,1.5723064e-05,0.0012126747,0.0006769202,0.00020644692,3.532776e-05,0.00074582425,5.568733e-05,0.002919959
접속,0.00037216616,0.00030983886,2.0730797e-05,9.557374e-05,0.004870426,0.0023846964,0.0002694367,0.00043167497,9.896897e-06,1.107928e-05,0.00065497356,1.38048845e-05,1.3631293e-05,0.00031757017,8.643523e-06,9.69175e-06,0.00045552757,5.8616347e-06,0.001462581,1.2383597e-05,1.8550298e-05,4.7139085e-05,1.0284082e-05,1.2905161e-05,0.00017906124,0.0003203901,3.9974482e-05
제재,8.098291e-05,2.7723208e-06,6.3937327e-06,6.609644e-06,0.0010407818,1.0220722e-05,5.776944e-06,0.0001768709,6.1067976e-06,5.9642653e-06,8.142121e-06,1.0989601e-05,9.687478e-06,4.8727206e-06,7.982592e-06,0.00032133303,3.6199372e-06,0.00010440173,8.6322125e-06,1.1028217e-05,3.1659104e-06,0.00022410155,7.181351e-06,1.0002761e-05,4.7275867e-06,0.00012907478,3.9352428e-05
제품,0.0018927607,0.001101726,0.010127223,0.0005441733,0.0013539296,3.4845893e-05,0.0018448262,8.014859e-05,0.0006199185,0.00036309107,0.000118044925,0.015417591,0.00023488852,0.00010036056,7.06726e-05,3.2449403e-05,0.0011002594,0.0059174364,0.0075766696,4.779432e-05,0.000106921616,2.552244e-05,0.000176918,0.010249787,4.393173e-05,0.004255619,0.0011415693
조치,8.649593e-06,0.00027163036,6.5905706e-06,0.00037495466,0.0010204101,1.06816215e-05,6.8896047e-06,2.4400098e-05,0.0004037387,1.7136781e-05,0.00012339489,1.2221849e-05,1.5268413e-05,5.646991e-06,8.039905e-06,0.00039948523,4.415487e-06,0.00014729668,9.734865e-06,1.42666595e-05,3.6136341e-06,0.0010296002,0.0004265692,1.1998721e-05,5.499455e-06,3.5814069e-06,0.0010563674
주문,6.9344416e-05,4.993074e-06,7.1059762e-06,8.789927e-06,0.0010412049,1.3463544e-05,7.3666456e-06,0.0011024082,0.00091895595,0.0004007305,8.949488e-06,1.3720326e-05,1.1028208e-05,0.00038451303,1.534487e-05,9.86308e-06,4.8408427e-05,0.0009051163,0.00029973866,1.3398752e-05,1.8106603e-05,0.00020888104,1.1148641e-05,1.0489088e-05,9.236169e-06,1.1509227e-05,4.059102e-05
주장,0.00019805513,0.0014426766,8.314117e-06,1.0168423e-05,0.001137469,0.0004915285,0.00019929044,0.00025180646,0.0014038237,3.9404094e-05,0.004513027,6.086932e-05,2.1990043e-05,6.739317e-06,8.330035e-06,0.00045633005,8.657421e-05,0.00032860486,1.8938372e-05,1.3998377e-05,0.000503604,0.0003483893,2.8776325e-05,0.00063261605,3.9960752e-05,7.729346e-06,0.0011138686
지난달,8.874943e-05,0.0013804092,2.583603e-05,4.1666066e-05,0.0016071432,3.2513148e-05,0.0014561113,0.0016523651,0.002456145,0.00016116374,1.4149596e-05,1.8288729e-05,3.084461e-05,0.0006652425,0.00032040628,4.8015998e-05,0.00010678833,0.00041775758,1.547977e-05,0.00047693457,0.0017054756,0.0002743411,0.00016847465,8.632706e-05,7.325875e-05,0.0019265962,0.0026782863
지적,0.0009754074,0.0015216726,9.674995e-06,2.2971402e-05,0.0011486433,2.9976776e-05,0.0002510297,9.291265e-05,0.0041224523,0.0024530734,0.0037191138,6.761167e-05,0.00051866495,0.00012465648,1.2222741e-05,0.001297515,7.970971e-05,0.0005237877,1.4143833e-05,1.8253942e-05,0.0012773954,0.0002388481,0.00019587867,8.346022e-05,0.0010252694,0.00039597836,0.0027171876
집단,4.089461e-06,3.0653812e-06,7.4664467e-06,7.5127164e-06,0.0010341363,1.3610607e-05,0.00045889133,1.3894894e-05,6.243697e-06,0.00024814587,0.00040940303,1.156579e-05,1.0500627e-05,7.100153e-05,8.060012e-06,1.1883185e-05,3.6857725e-06,0.00015449211,8.124129e-06,1.3579727e-05,0.00023438084,0.00013271508,7.5421667e-06,1.2054731e-05,0.0001461924,0.00045625467,4.0380943e-05
차단,0.00041068337,0.0003056097,1.1693255e-05,3.6775025e-05,0.002683953,1.91624e-05,0.00017864244,1.0931651e-05,6.91039e-06,9.828074e-06,3.7303143e-05,1.24430535e-05,1.6398835e-05,1.43170155e-05,8.5851625e-06,0.0003118397,4.2098213e-06,7.033893e-05,0.0006913703,1.2629141e-05,0.0012697157,7.691282e-06,0.00010511696,0.0007791762,5.67382e-06,0.00077185035,3.9761886e-05
차원,0.00049313164,0.0008496582,0.00022929249,0.00038603233,0.0012203434,1.8262706e-05,0.0009800439,0.00062117755,0.0012700987,0.0010496568,0.0007007043,7.155066e-05,0.00027606732,8.054722e-06,1.26737405e-05,0.000387859,2.2198827e-05,0.0006032053,0.00010730845,0.00029906182,0.00016349168,0.00083148177,1.1619465e-05,0.00032266346,0.0003701456,0.00034944073,4.5380824e-05
체제,0.00010644885,0.00013663189,1.434554e-05,1.6637006e-05,0.0010021477,1.7218325e-05,8.97307e-05,5.4941916e-06,8.748482e-06,8.0107675e-06,0.0025607394,1.3391502e-05,2.6785574e-05,8.704615e-06,1.0731518e-05,1.1729531e-05,0.0011522952,0.00067447603,1.4225364e-05,1.1901323e-05,7.479773e-05,3.5002613e-05,9.192325e-06,0.0007555444,6.210474e-05,0.00015618099,4.2594987e-05
추정,0.00011978023,0.0007890713,6.380036e-06,7.18842e-06,0.0010057961,1.0791802e-05,0.00016037669,4.854531e-06,6.13058e-06,6.6937782e-06,0.0009004526,1.3086691e-05,1.2643341e-05,9.411993e-06,1.3370322e-05,9.952548e-06,3.917418e-06,6.4001724e-06,4.8111626e-05,1.197666e-05,1.38517735e-05,9.055712e-06,0.0003898035,0.0005433389,5.801379e-06,5.8368936e-05,4.076711e-05
탐색,4.5262295e-05,0.00030871382,1.0791553e-05,6.343735e-05,0.0015471079,1.4617783e-05,0.00011868065,0.000803274,7.5255352e-06,0.00081137364,0.0008129133,1.5083478e-05,1.9049206e-05,7.31488e-06,0.0028637967,0.0001828605,0.000119497214,0.00048879214,7.9706e-05,1.7711354e-05,0.0008274297,5.8016117e-06,4.714024e-05,1.8519502e-05,0.00020148738,9.9511435e-06,3.8604343e-05
해킹,4.758404e-06,2.9169294e-06,6.5092854e-06,6.5979652e-06,0.0041736453,1.086225e-05,6.0446273e-06,6.3046336e-06,6.026242e-06,6.689739e-06,0.00020394435,1.1153038e-05,1.07030555e-05,4.995051e-06,7.907477e-06,0.00057405775,3.7933416e-06,4.8238603e-06,9.76616e-06,1.1099459e-05,0.00025439385,0.000117051626,7.6050037e-06,0.00027797927,5.2704563e-06,3.2316834e-06,3.9106308e-05
가상,0.0018023972,8.63795e-05,2.6129183e-05,0.00030026323,0.0005458692,0.008655349,0.0024224168,0.00023017147,1.3467706e-05,0.00031374895,1.1877188e-05,9.963059e-05,0.012638929,0.00056475255,1.3296538e-05,1.2109108e-05,0.000119315315,1.4785185e-05,0.005260399,3.121454e-05,1.4074626e-05,1.2003231e-05,8.2401464e-05,0.0014908818,7.705702e-06,0.002706997,4.1294516e-05
분위기,2.211501e-05,0.0002497741,7.806169e-06,4.261122e-05,0.0007149734,3.9942206e-05,0.00050245883,0.0002747255,0.00024297691,6.6874316e-05,0.000238091,0.0012831831,1.2924547e-05,5.4574407e-06,8.824577e-06,2.1770147e-05,0.00016958687,0.00036332835,1.9491361e-05,2.2849543e-05,0.00040097747,0.0002603472,1.0290243e-05,0.0014727447,0.00022403194,0.0004068657,4.9877974e-05
자산,0.00010655911,0.0007236211,6.8683216e-06,1.1060204e-05,0.0005168802,1.2066783e-05,6.0483635e-06,0.00018628144,6.315963e-06,0.00010571806,9.937839e-06,1.3909874e-05,1.1350167e-05,0.00066330726,0.0013548195,9.382992e-06,6.8548266e-06,0.00030886297,7.1655113e-06,1.3542698e-05,4.0978284e-06,0.00047669138,1.0804843e-05,1.1395743e-05,6.8833087e-06,4.941702e-05,0.0050349575
제한,0.0003271895,0.00036904356,9.565875e-06,0.0003480759,0.0019490756,1.642735e-05,6.5189406e-06,2.697161e-05,0.0014383452,0.00069798855,0.0017870677,2.0879179e-05,0.0017199435,0.0001647115,0.0012595525,0.00017215229,4.0974817e-05,5.7412843e-05,0.00013700957,1.4303566e-05,0.00024781446,0.00031158756,6.965255e-05,3.0009869e-05,0.0006132653,0.00016090523,5.2134135e-05
측면,0.0010144381,0.000807638,2.5711866e-05,1.6063377e-05,0.0005839563,2.4972474e-05,0.0010449814,0.0005913622,0.0003292766,0.0011503639,0.00203319,0.00021710467,2.2935923e-05,8.444246e-05,1.4527809e-05,0.00051367877,1.614855e-05,0.0019763708,1.4142053e-05,3.252438e-05,0.00029934043,0.00012420243,1.3072244e-05,0.0006855158,0.00086718216,0.00024443452,5.2471085e-05
해석,0.0003450337,0.00088979333,1.077629e-05,0.00012882275,0.0005527691,1.9655437e-05,0.00018019957,5.1938723e-06,0.00033755274,3.0352901e-05,0.0007552976,1.350755e-05,2.0922074e-05,1.8306098e-05,1.2532309e-05,0.00018887658,4.0998416e-06,1.8134298e-05,3.0197287e-05,1.8446519e-05,0.0002516788,0.00015036769,0.0015652345,0.000288875,0.00067325064,4.160988e-06,4.3456606e-05
가칭,0.00010732617,3.3469103e-06,7.081498e-06,7.2570456e-06,1.906528e-05,9.931739e-06,6.644609e-06,1.0619492e-05,6.235903e-06,7.024891e-06,7.821651e-06,1.1739874e-05,9.329092e-06,0.0002664597,8.583902e-06,9.109076e-06,7.261161e-06,0.00047859608,6.4323126e-06,1.1800591e-05,3.1426416e-06,6.2554527e-06,9.41234e-06,1.0744918e-05,5.565696e-05,0.0005401207,3.9635233e-05
개방,4.3735407e-05,6.398862e-06,0.0028673145,1.1060383e-05,2.1480193e-05,1.3112934e-05,6.503793e-06,0.001123755,0.00023322336,3.351915e-05,8.690805e-06,1.237607e-05,1.22570955e-05,0.0006525533,9.240512e-06,1.09776465e-05,4.041448e-06,0.000367983,7.903353e-06,1.4810128e-05,4.117522e-06,0.0005893936,1.2701764e-05,1.2771895e-05,0.0004441304,0.00020305483,3.9071645e-05
개인,0.003362269,0.0016311466,0.00014999336,0.0014905385,0.001324461,0.0036378105,0.0023321074,0.0017908991,0.004635761,0.0016375667,0.0042991373,0.00090202276,0.0050149104,0.0002527164,0.0030077102,0.0003003628,0.0034899374,0.0011196609,0.0010769935,0.005849435,0.0015648971,0.0009546085,0.0028001894,0.0014919675,0.0011649898,0.003027985,0.0036894463
경영,7.782227e-05,0.0010307168,1.4290071e-05,3.405063e-05,2.7457347e-05,1.593768e-05,0.00014300538,0.00015886349,7.5872063e-06,0.00081422314,9.305282e-06,0.00023082746,2.0484342e-05,0.0020296993,3.059171e-05,1.2152023e-05,0.000554336,0.00020047538,0.00018090694,1.5281237e-05,4.476782e-06,0.0012636997,1.0542589e-05,1.5001596e-05,8.749091e-06,0.00096481555,6.175924e-05
고민,0.0007360954,0.0021043168,0.0001243931,0.00041751852,3.0806892e-05,0.0036420475,0.001075837,0.0013239335,0.00078020454,0.0021521377,0.0033157165,2.3465445e-05,5.6454828e-05,5.9857397e-05,0.00051798736,0.00028148218,0.00029871758,0.0006482641,0.00010762356,0.0001533723,0.0040886025,0.00046688784,0.00086134486,0.0008168679,0.0023307528,0.00048208778,6.1295104e-05
공공기관,5.4948086e-06,4.30122e-06,8.580475e-06,0.00033705265,1.9276984e-05,1.6731332e-05,6.744142e-06,0.00069739757,0.0007122451,0.0006638963,0.0003394196,0.00013610708,2.0689306e-05,0.0003504142,1.1489865e-05,1.2147254e-05,4.9786213e-05,9.2196366e-05,7.072319e-06,6.865485e-05,1.3808619e-05,0.0024326122,0.0005446942,1.2217623e-05,1.434109e-05,0.0002549905,4.2770625e-05
공공데이터,3.953102e-06,2.805828e-06,7.1101003e-06,6.5378035e-06,1.8853361e-05,1.1430196e-05,6.4695028e-06,4.6329274e-06,6.011552e-06,6.933046e-06,7.291467e-06,1.0973652e-05,9.007177e-06,0.00012950493,7.765989e-06,9.179274e-06,3.565277e-06,0.00047991157,5.9997346e-06,1.106169e-05,3.1566947e-06,7.872654e-06,0.00130796,9.4832285e-06,1.3007465e-05,2.1053581e-06,3.7916296e-05
공모,0.0003494132,3.961118e-06,7.4846603e-06,0.00011886824,2.1010057e-05,3.2359836e-05,0.0015412604,1.2151143e-05,0.00035808422,8.249146e-06,7.944488e-06,1.3015354e-05,0.00017747555,3.709572e-05,0.00043135873,1.4553786e-05,0.0004829088,4.721599e-06,7.369836e-06,1.4667932e-05,7.937378e-06,0.0005772595,8.524267e-06,1.15597295e-05,1.8414286e-05,0.00037638244,3.8391787e-05
공익,0.00020409853,6.797591e-05,7.0507126e-06,6.5146473e-06,1.9403798e-05,1.00345815e-05,0.0010657072,4.839677e-06,5.992034e-06,0.00016474604,7.6054616e-06,1.137966e-05,9.563141e-06,4.5538873e-05,8.928089e-06,9.669118e-06,3.79969e-06,3.856457e-06,6.091922e-06,1.2547261e-05,3.2556795e-06,0.00028215346,7.763841e-06,9.774638e-06,5.006975e-06,2.3327511e-06,4.014408e-05
국장,2.3524253e-05,2.5938125e-06,6.6670514e-06,0.00072065194,2.0521973e-05,1.0458621e-05,5.8396836e-06,4.646857e-06,0.00030181592,0.00060351484,7.4325467e-06,1.3285744e-05,1.0470875e-05,6.475058e-06,0.00012903057,9.734027e-06,3.621244e-06,4.264914e-06,5.9818667e-06,1.1104745e-05,7.732501e-05,0.00015168784,7.743935e-06,9.516389e-06,4.733386e-06,2.3767875e-06,3.792051e-05
권한,4.6505124e-06,4.0061573e-06,9.680024e-06,6.685777e-06,4.346932e-05,1.1422768e-05,6.129029e-06,5.1798124e-06,1.0135248e-05,0.00019382469,8.31848e-06,1.2325135e-05,4.2594053e-05,6.558439e-06,7.779431e-06,9.916694e-06,0.00038390234,4.001302e-06,6.1691935e-06,1.1652552e-05,0.00025907735,0.0046573444,1.2656529e-05,1.51703125e-05,7.838696e-06,2.649115e-06,4.385589e-05
규제,0.0006192274,0.00302659,1.13766055e-05,1.53112e-05,0.004056229,5.615932e-05,0.0018144118,0.0002186236,0.0003881736,0.00036737122,0.0001264854,1.4026392e-05,3.0047213e-05,3.6928588e-05,3.2157695e-05,0.0019039204,4.5329093e-06,0.0014642433,1.298009e-05,0.0005168485,1.1652927e-05,0.006697044,1.5182159e-05,0.0008336675,9.269882e-05,0.00026878717,8.664472e-05
그래픽,0.00087845547,0.00051443407,0.00013299777,1.35685805e-05,0.0013303052,1.1937316e-05,9.013959e-06,0.00016817168,9.795968e-06,0.00021619163,8.574567e-06,0.00055551407,1.8658975e-05,0.00045975173,9.900209e-06,0.00054140727,7.971806e-06,0.00039559673,0.00012191881,2.5029598e-05,0.00020059373,2.4485995e-05,8.672951e-06,0.00010049386,0.00026610878,0.00018321144,4.107619e-05
근거,7.748853e-06,0.0005385899,9.145117e-06,7.416543e-06,2.0798634e-05,1.0911614e-05,8.5682195e-06,0.0008956333,0.0013091248,1.3645434e-05,0.00043996942,1.2341353e-05,1.8655412e-05,0.0001527616,8.426388e-06,2.1376733e-05,5.0717363e-06,5.6537688e-06,7.1031577e-06,1.3427139e-05,0.00024730817,5.710996e-06,1.0320668e-05,1.0677275e-05,1.23388345e-05,3.5343994e-06,4.008288e-05
급변,3.9434212e-06,3.2724006e-06,7.117726e-06,6.994805e-06,1.8660401e-05,1.0894003e-05,0.00016525916,4.638827e-06,6.3034468e-06,0.00043177456,7.945202e-06,1.1769688e-05,1.2562012e-05,0.0004747262,8.279452e-06,9.15997e-06,4.749561e-06,3.817445e-06,6.4256974e-06,2.711976e-05,0.0003478042,6.197314e-06,8.502297e-06,3.6209418e-05,0.0005362922,2.3462546e-06,3.827504e-05
기회,0.00124046,0.0025827636,2.4889232e-05,0.0003235504,7.154135e-05,0.005196136,0.0017562379,0.0008194848,0.00065443915,0.0020460072,0.00073414244,0.0031278178,0.002497578,0.0043575447,0.00824824,3.25163e-05,0.002047732,0.0020677347,0.0018712437,5.000129e-05,0.0018590388,0.0029369167,0.00036307538,0.00026270305,0.0029560998,0.00059122406,0.0011335738
내부,0.00016521385,0.00057850213,0.00034383798,6.436265e-05,2.6867485e-05,3.3609813e-05,6.9786415e-06,0.006181408,1.7497614e-05,0.00048121894,2.6051895e-05,4.4545457e-05,0.0008992864,0.00015960772,0.0021626872,1.3418641e-05,6.151699e-06,0.0013513743,3.4764333e-05,2.2630811e-05,3.3408658e-05,0.00021116235,0.0003627892,0.00031402832,1.5524487e-05,0.00014205126,0.00011834667
논의,0.0013225005,0.001573106,0.001752335,2.275737e-05,0.0012673835,2.3781817e-05,0.0022727475,3.429099e-05,0.0022763978,0.0008401462,0.0030100672,2.069896e-05,0.0007330493,0.00028035554,0.0010284279,0.0010439585,0.0003152937,0.00047621163,5.1865973e-05,0.00017008603,0.0011362483,0.00039996,0.0015515831,0.00050833635,0.0017728169,0.00049793563,0.0011774051
대국민,4.1681715e-06,2.6205678e-06,1.2696798e-05,6.8704962e-06,1.874048e-05,1.0588243e-05,0.00090358744,0.00014579917,6.4659876e-06,0.00013976025,9.275795e-06,1.145812e-05,1.1291212e-05,2.1102156e-05,7.689555e-06,9.1362135e-06,3.6894658e-06,0.00033648702,6.2573704e-06,2.9573917e-05,3.2941773e-06,0.00034887475,9.557403e-06,9.586456e-06,5.021072e-06,2.2782406e-06,3.8501854e-05
대응,0.0010249126,0.001526287,1.750835e-05,0.00022418167,3.7391266e-05,2.2293283e-05,0.00028817865,0.00062319153,0.0010602871,0.0026041216,0.0022583029,0.00025718968,0.00022315464,0.0011577116,0.0024247868,0.0013895093,0.00059785845,0.0025537272,6.246856e-05,0.0010807128,0.00017863304,0.0018492114,0.0016111119,0.00028725297,0.0012203633,0.0011602726,0.0024124465
대행,3.9227552e-06,3.7512604e-05,6.9597945e-06,6.3454554e-06,1.9646985e-05,1.0389297e-05,5.7752027e-06,4.8047973e-06,6.0957495e-06,6.6318457e-06,0.00013577167,1.3170903e-05,9.756021e-06,0.00081795594,7.764246e-06,9.4425595e-06,0.0003681385,3.862464e-06,6.845839e-06,0.0001854002,0.0003331425,2.3769784e-05,1.0100278e-05,9.919691e-06,5.025373e-06,2.4365336e-06,3.9492614e-05
대형,7.441131e-05,0.00014756178,9.375405e-06,0.0003906536,2.137543e-05,1.2835365e-05,6.2813383e-06,0.0002557456,7.703459e-06,1.6546628e-05,0.00027712632,1.3028985e-05,1.5824768e-05,0.0002164017,9.424401e-06,9.999313e-06,0.00039301923,0.00052719394,8.380129e-06,0.00026403414,6.573861e-06,3.9383107e-05,9.8980345e-06,2.3517081e-05,0.0011132184,0.0009296145,0.0016831806
도약,0.00018569015,8.8567336e-05,7.0100036e-06,0.00012281108,0.0009754428,1.5290969e-05,6.142518e-06,5.7253685e-05,7.3655547e-06,0.0006183353,9.888716e-06,0.0015204478,0.00072842586,0.00058864756,4.384491e-05,1.6380025e-05,9.135956e-06,0.0002748544,7.3958036e-06,1.1752537e-05,4.1326293e-06,0.00024227497,1.0103775e-05,1.5329711e-05,0.00031289647,0.0006490225,4.2210086e-05
동향,6.637747e-05,0.00026154748,0.0004963985,6.5629292e-06,1.9070703e-05,2.0587857e-05,0.00030585568,0.00021218034,1.23147465e-05,0.001352591,2.6208967e-05,1.1963161e-05,1.2433159e-05,6.1393175e-06,8.10544e-06,9.781991e-06,0.00012193466,5.3974204e-06,8.62571e-06,1.0970453e-05,3.724188e-06,5.859937e-06,0.0004295363,1.1004362e-05,0.00021294031,2.991777e-06,3.863775e-05
